id,name,category,add,latitude,longitude,num,cate_num,현대카드_가맹여부
761,픽스버거,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 371-5번지,37.34039418,127.0986478,6173905967,2301,가맹
762,(주)현대막국수,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 637-2번지,37.33351533,127.0530342,4168800862,2301,비가맹
763,아소비교육,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 960번지 광교산자이,37.32812858,127.0710359,3269000989,7213,비가맹
764,예뜨락미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천1동 699-113 한국아파트 상가 113,,,1359043271,7213,비가맹
765,도토리아트미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 814번지 성복역롯데캐슬파크나인,37.31118804,127.0750707,6669101812,7213,가맹
766,차선생 수학 교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 252번지,37.30608423,127.0846797,1599801536,7213,가맹
767,플로우영어독서학원(성복지점),(외국어학원/외국어학원),경기도 용인시 수지구 성복동 139번지,37.3157925,127.0746159,8998502690,7202,가맹
768,어우동,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 510-4번지,37.33163738,127.1108404,1351485826,2301,가맹
769,더도어즈골프,(골프연습장/골프연습장),경기도 용인시 수지구 상현동 1116번지,37.29849985,127.0685301,1813600948,8309,가맹
770,브리딘 필라테스 수지성복점,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 성복동 723번지 성남마을벽산첼시빌2차아파트,37.31417267,127.0654273,4660502275,8310,가맹
771,필라테스 해듦,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 성복동 814번지 성복역롯데캐슬파크나인,37.31118804,127.0750707,8445600896,8310,가맹
772,카툰명가(수지점),(기타오락.휴식시설/기타오락.휴식시설),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,6042526580,8202,비가맹
773,해수사우나,(사우나.목욕탕.찜질방/사우나.목욕탕.찜질방),경기도 용인시 수지구 풍덕천동 703번지 동보아파트상가 에이동 지하 1층,37.32619081,127.0967255,1420450893,8405,가맹
774,민트헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 693번지,37.32594987,127.0895707,7061700498,1602,가맹
775,살롱원,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 신봉동 126-1번지,37.32518054,127.0733891,8044000505,1602,가맹
776,라미끄,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 1093-2번지,37.32148323,127.0934098,1920101760,1602,가맹
777,브라이트영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 663-1번지,37.32969363,127.0930495,4279401654,7213,가맹
778,아트펀미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 954-9번지,37.32921984,127.0687157,4519900857,7213,비가맹
779,용두동쭈꾸미(수지),(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 670-1번지,37.33267223,127.0995129,1681301998,2301,가맹
780,조유미수학,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 832번지 상현마을금호베스트빌2단지,37.30312418,127.0811303,3399900125,7213,가맹
781,요나잉글리쉬학원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 819번지 성복역롯데캐슬클라시엘,37.31371999,127.0723028,7869001628,7213,가맹
782,크리스마스미용실,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 827번지,37.30423139,127.0807067,3872600682,1602,가맹
783,광교요리학원,(기술.직업훈력학원/기술.직업훈력학원),경기도 용인시 수지구 상현동 1117-2번지,37.29805081,127.068984,4119977552,7211,가맹
784,광교간호학원,(기술.직업훈력학원/기술.직업훈력학원),경기도 용인시 수지구 상현동 1131-5번지,37.2973593,127.0696875,1329902750,7211,비가맹
785,김유진 정신건강의학과,(신경정신과/신경정신과),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,5949600833,4203,가맹
786,퍼플네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 풍덕천동 712번지,37.32390552,127.0953269,1180968658,1701,가맹
787,린네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 동천동 937번지,37.33730454,127.0887638,1262676743,1701,가맹
788,양나나,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 850번지,37.307088,127.0855995,2021510807,1701,가맹
789,CAFE NEWN,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 725-37번지,37.34295477,127.0583522,8637400402,2502,비가맹
790,봉명동내커피 죽전구미점,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1169-11번지,37.33204975,127.1184465,2760502444,2502,가맹
791,(주)나눔산업개발,(골프연습장/골프연습장),경기도 용인시 수지구 상현동 1133-1번지,37.29604309,127.0696386,6768800066,8309,비가맹
792,투온QED골프아카데미 수지죽전점,(골프연습장/골프연습장),경기도 용인시 수지구 죽전동 1254-3번지,37.32846913,127.1150106,4310502997,8309,가맹
793,리드인독서비상아이비츠학원,(외국어학원/외국어학원),경기도 용인시 수지구 성복동 409-1번지,37.31993867,127.0622001,8929000467,7202,가맹
794,광교새벽정신어학원,(외국어학원/외국어학원),경기도 용인시 수지구 상현동 1132번지,37.29820056,127.0705064,8769001616,7202,가맹
795,(주)대민,(기타전문서비스/기타전문서비스),경기도 용인시 수지구 동천동 403번지,37.33858832,127.092471,1428137891,9511,비가맹
796,마이프라나,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 풍덕천동 1209번지 e편한세상수지,37.31534654,127.0861185,1266300627,8310,가맹
797,킴스헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1178-3번지,37.3319501,127.1239218,6067600235,1602,가맹
798,JK헤어브띠끄(JKHAIRB,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1158-6번지,37.29738949,127.0806093,1420947807,1602,가맹
799,수지 김안과의원,(안과/안과),경기도 용인시 수지구 풍덕천동 715-2번지,37.3246253,127.0975804,1420904166,4207,가맹
800,수지본내과의원,(내과/내과),경기도 용인시 수지구 상현동 106-8번지,37.30994743,127.0759917,1429056148,4202,가맹
801,한내과의원,(내과/내과),경기도 용인시 수지구 풍덕천동 193-8번지,37.3201471,127.0980783,1359066411,4202,가맹
802,리즈마스터,(일반의류/일반의류),경기도 용인시 수지구 상현동 1117-5번지,37.29733798,127.068785,2771002664,1106,가맹
803,피자스쿨 죽전점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 대지로 30 (죽전동),,,1420875121,2307,가맹
804,리엠(RI-M),(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1129번지,37.30050496,127.074623,8810101007,1602,가맹
805,원픽미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 신봉동 39번지,37.32359036,127.0773711,2539101805,7205,가맹
806,앤와이유 아름다운치과,(치과/치과),경기도 용인시 수지구 풍덕천동 1082-13번지,37.32101015,127.0947668,1359134560,4201,가맹
807,메가엠지씨커피 수지진산마을점,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 17-1번지,37.31227222,127.0911347,7953501375,2502,가맹
808,헤일로,(커피전문점/커피전문점),경기도 용인시 수지구 고기동 445-12번지,37.36010015,127.0420472,3062392386,2502,가맹
809,동천877,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 877번지,37.33494912,127.0931679,7232301794,2301,가맹
810,플라이디(FLY D),(완구/완구),경기도 용인시 수지구 죽전동 1188-3번지,37.33189658,127.1269473,2211510453,8117,비가맹
811,퍼포미 아트스튜디오,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1065-2번지,37.32131617,127.0920112,5749801088,7213,가맹
812,더피아노샵(ThePianoSharp)피아노,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 874번지 서홍마을한일아파트 상가동 B01 B02호,37.32424649,127.0819161,3739000990,7213,비가맹
813,쉬즈미헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 692번지 토월마을보원아파트,37.32618666,127.0902692,1420977086,1602,가맹
814,머리못하는집,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 신봉동 82-4번지,37.32425758,127.0774238,8383900142,1602,가맹
815,바우미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 풍덕천동 1080-1번지,37.32183713,127.0940964,1429077158,7205,가맹
816,히어로애니미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 상현동 1117-2번지,37.29805081,127.068984,2239103495,7205,가맹
817,본이비인후과의원,(이비인후과/이비인후과),경기도 용인시 수지구 상현동 광교택지개발지구일상4-3-1-가광교스타502,,,1420722947,4208,가맹
818,제이스터디(Jstudy)영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 신봉동 40-2번지,37.32362315,127.0764567,7029300831,7201,비가맹
819,기찬수학전문학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 886-2번지,37.33402637,127.0974625,1429144275,7201,가맹
820,비타민약국,(약국/약국),경기도 용인시 수지구 성복동 789번지,37.3127533,127.0817766,8620901171,4402,가맹
821,드림약국,(약국/약국),경기도 용인시 수지구 상현동 257-1번지,37.30849181,127.084926,6856100520,4402,가맹
822,수지메디칼약국,(약국/약국),경기도 용인시 수지구 동천동 174-26번지,37.34073796,127.0990185,3030723371,4402,가맹
823,최명희헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 동천동 176-1번지 용인수지2차풍림아파트,37.34159743,127.099951,5495400100,1602,가맹
824,그린트리,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 상현동 1160-2번지,37.29604432,127.0800187,5605100881,8111,가맹
825,(주)오렌지잉글리쉬(Orange English co Ltd,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 381-2번지,37.32011164,127.0626618,7848702484,7201,비가맹
826,루카스에듀2관학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1080-1번지,37.32183713,127.0940964,7859401619,7201,가맹
827,다복향마라탕,(중식전문점/중식전문점),경기도 용인시 수지구 죽전동 1178-1번지,37.33224623,127.1235027,8151002277,2302,비가맹
828,신가마라탕,(중식전문점/중식전문점),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,1645500639,2302,비가맹
829,스타일 스토리,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1132-3번지,37.29712674,127.0701853,1420822245,1602,가맹
830,일랑헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1219번지 광교상현솔하임,37.30251523,127.0746681,1882100926,1602,가맹
831,수헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 866번지 광교상떼빌파크뷰,37.30106523,127.077531,2291302481,1602,가맹
832,헤어리,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 252번지,37.30608423,127.0846797,5071900901,1602,가맹
833,ILYN(아이린),(일반의류/일반의류),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,7265100249,1106,가맹
834,우리옷방,(일반의류/일반의류),경기도 용인시 수지구 동천동 768-3번지,37.34061292,127.0993579,3011764109,1106,가맹
835,고구려대장간,(기타가정.주방용품/기타가정.주방용품),경기도 용인시 수지구 상현동 168-1번지 광교현대프레미오아파트,37.30712871,127.0742133,1020491334,3302,가맹
836,구울래?찔래?,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1208-1번지,37.33124735,127.1183942,1420196281,2301,가맹
837,고려밥상,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 472-26번지,37.32681726,127.1142967,2531801312,2301,가맹
838,쌈빡 스타일,(차량부품.용품/차량부품.용품),경기도 용인시 수지구 풍덕천동 700-1번지,37.32695281,127.0955024,1420770755,6501,가맹
839,아트앤키즈 미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 풍덕천동 1221번지,37.3144201,127.0841147,6139221903,7205,가맹
840,아모레카운셀러,(통신.방문판매/통신.방문판매),경기도 용인시 수지구 풍덕천동 714-5번지,37.32431807,127.0973563,1420148853,5602,가맹
841,광교PT 필라테스 여성전용 업텐션핏 광교상현본점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1131번지,37.29838789,127.0699637,1103162398,7213,가맹
842,종로떡집,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 692번지,37.32631195,127.0900089,1351397645,2105,비가맹
843,신봉민속떡집,(기타식음료품/기타식음료품),경기도 용인시 수지구 신봉동 964-1번지,37.32836951,127.0678853,4624900454,2105,가맹
844,신봉자동차,(자동차정비/자동차정비),경기도 용인시 수지구 신봉동 22-1번지,37.32256832,127.0789231,1420798243,6502,가맹
845,라온,(가구판매점/가구판매점),경기도 용인시 수지구 상현동 850번지 만현마을쌍용아파트,37.30627771,127.0884589,7687400112,3301,가맹
846,복이네아구찜,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 851-3번지,37.33549458,127.1078855,6494500617,2301,가맹
847,꿈꾸는피카소미술교습소,(기타교육.교습.학원/기타교육.교습.학원),"경기도 용인시 수지구 상현동 1번지 상가-201,용인수지2차동보아파트",37.31341131,127.0869078,1429125695,7213,비가맹
848,유락정,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 937번지,37.33730454,127.0887638,4720101782,2301,가맹
849,아지트(AZIT),(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1319-4번지,37.32274143,127.1250287,1420993956,2502,비가맹
850,피자마루 용인상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 257-22번지,37.30785998,127.0846813,1384500868,2301,가맹
851,바코드935-1(Barcode-935-1),(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 935-1번지,37.33005505,127.0703477,7861101943,2301,가맹
852,수지맑은피부과,(피부과/피부과),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,1420822089,4209,가맹
853,티파니,(일반의류/일반의류),경기도 용인시 수지구 상현동 1113번지 광교더힐,37.29730413,127.0644638,1740501324,1106,가맹
854,이형콜렉션,(일반의류/일반의류),경기도 용인시 수지구 죽전동 876-12번지,37.33287625,127.1093101,1211457336,1106,가맹
855,메인,(일반의류/일반의류),경기도 용인시 수지구 신봉동 105-8번지,37.32472994,127.0734142,8254800342,1106,가맹
856,더테니스존 수지,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 12번지,37.31272029,127.0877805,4714300679,8310,가맹
857,바른야구,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 동천동 610-2번지,37.34332886,127.0644352,3651200797,8310,가맹
858,엔와이씨필라테스(NYC PILATES),(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 신봉동 242-3번지,37.33043346,127.0703004,8361100972,8310,가맹
859,J필라테스,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 성복동 129-1번지,37.31589689,127.0735657,7061001066,8310,가맹
860,니하오마라탕 신봉점,(중식전문점/중식전문점),경기도 용인시 수지구 신봉동 43-3번지,37.3240163,127.0780121,6611701480,2302,가맹
861,마라공방수지구청점,(중식전문점/중식전문점),경기도 용인시 수지구 풍덕천동 1080-9번지,37.32253617,127.0955487,7277000525,2302,가맹
862,강릉교동짬뽕,(중식전문점/중식전문점),경기도 용인시 수지구 죽전동 1190-5번지,37.33124948,127.1275488,2374500151,2302,가맹
863,샐러데이즈 수지신봉점,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 925번지,37.32798892,127.0747955,2884300970,2301,가맹
864,고기동황금쉼터,(일반음식점/일반음식점),경기도 용인시 수지구 고기동 190-2번지,37.35957134,127.0618796,7543001267,2301,가맹
865,일미돈까스 단대점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1322-9번지,37.32291751,127.1237072,8654500785,2301,가맹
866,후라이드참잘하는집,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 699번지,37.32417122,127.0939484,8301200874,2309,가맹
867,비에이치씨 성복2호점,(치킨전문점/치킨전문점),경기도 용인시 수지구 성복동 33-5번지,37.31071617,127.0817766,4060666653,2309,가맹
868,한국세탁,(세탁업/세탁업),경기도 용인시 수지구 풍덕천동 699번지,37.32417122,127.0939484,1420653026,1301,가맹
869,로이레스튜디오,(사진관.현상소/사진관.현상소),경기도 용인시 수지구 죽전동 1178-1번지,37.33224623,127.1235027,1800900202,8113,가맹
870,인 테니스 (IN TENNIS),(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 죽전동 1493번지 LH 청년나래가,37.33488336,127.1084079,7796100543,8310,가맹
871,나린 필라테스,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 죽전동 510-4번지,37.33163738,127.1108404,8952601616,8310,가맹
872,아이얀요가,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 죽전동 1188-5번지,37.33188953,127.1275682,3101962429,8310,가맹
873,한누리요가아카데미,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 풍덕천동 1080-9번지,37.32253617,127.0955487,1420461411,8310,가맹
874,카미요가(KAMY YOGA),(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 광교택지개발지구일상4-3-1-가 광교스타703.704호,,,1420707039,8310,가맹
875,월드사진실,(사진관.현상소/사진관.현상소),경기도 용인시 수지구 풍덕천동 3007-1,,,1350947191,8113,비가맹
876,비전약국,(약국/약국),경기도 용인시 수지구 풍덕천동 1080-20번지,37.32197902,127.0960483,1351864737,4402,가맹
877,동성약국,(약국/약국),경기도 용인시 수지구 죽전동 902-2번지,37.32988381,127.1093595,1420882239,4402,가맹
878,수지행복한약국,(약국/약국),경기도 용인시 수지구 풍덕천동 193-12 골드라인빌딩 105,37.3197416,127.0981143,1293124627,4402,가맹
879,플라워&W,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 122-3번지,37.32447774,127.0992517,1420911347,2301,비가맹
880,수지한빛정형외과의원,(정형외과/정형외과),경기도 용인시 수지구 풍덕천동 29-7번지,37.32737715,127.0957033,5139840655,4215,가맹
881,탑헤어(T.O.PHair),(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 713-4번지,37.32358361,127.0960848,7994800252,1602,가맹
882,아리(Rri),(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1188-5번지,37.33188953,127.1275682,2190238574,1602,가맹
883,지금헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 성복동 98-10번지,37.31565726,127.0771221,8260301192,1602,가맹
884,경인보수,(기타상품판매점/기타상품판매점),경기도 용인시 수지구 풍덕천1동 703 동보@ B상가 105,,,1350373004,8112,가맹
885,씨유수지한솔점,(편의점/편의점),경기도 용인시 수지구 죽전동 952번지,37.33500456,127.1041966,2713700331,5202,가맹
886,GS25수지문정점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 717-11번지,37.32388702,127.0978327,3950800369,5202,가맹
887,다솜약국,(약국/약국),경기도 용인시 수지구 풍덕천동 1025번지,37.31983888,127.0870983,1200901214,4402,가맹
888,원약국,(약국/약국),경기도 용인시 수지구 성복동 731번지,37.31756564,127.0689177,1420470754,4402,가맹
889,수지햇살약국,(약국/약국),경기도 용인시 수지구 상현동 1131-1번지,37.29814423,127.0698861,1420928135,4402,가맹
890,다온약국,(약국/약국),경기도 용인시 수지구 상현동 1133번지,37.29607775,127.0692548,1420894322,4402,가맹
891,기린약국,(약국/약국),경기도 용인시 수지구 성복동 139번지,37.3157925,127.0746159,8545500504,4402,가맹
892,비빔당,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 126-1번지,37.32518054,127.0733891,8495800594,2301,비가맹
893,플랜트네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 동천동 589-4번지,37.34213139,127.0672645,3542101366,1701,가맹
894,로즈배,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 880-1번지,37.33285037,127.1096602,6825400635,1701,가맹
895,메리네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 1131-2번지,37.29790057,127.0698085,5870802423,1701,가맹
896,꾸러기소아과의원,(소아과/소아과),경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1429016530,4214,가맹
897,애향치과의원,(기타의료업/기타의료업),경기도 용인시 수지구 성복동 98-10번지,37.31565726,127.0771221,1359059619,4211,비가맹
898,안덴탈랩,(기타약품.의료기기/기타약품.의료기기),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,2669101567,4501,비가맹
899,포낙보청기 수지센터,(기타약품.의료기기/기타약품.의료기기),경기도 용인시 수지구 풍덕천동 1080-6번지,37.32224518,127.0948053,4400600632,4501,가맹
900,삼성영어미래엔수학효자학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 278-1번지,37.31680607,127.0682562,8569601730,7201,가맹
901,잉글리시아크학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 282번지,37.33328155,127.0931657,4699401677,7201,가맹
902,김시연과학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1080-4번지,37.32213632,127.0946027,1429125943,7201,가맹
903,SJS영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 252번지,37.30608423,127.0846797,3539200326,7201,가맹
904,얄공방,(기타서비스/기타서비스),경기도 용인시 수지구 죽전동 1171-4번지,37.33301604,127.1190061,3544100540,9602,비가맹
905,수지서울정형외과,(정형외과/정형외과),"경기도 용인시 수지구 풍덕천1동 707,707-1 501-505",,,1359095236,4215,가맹
906,성복한의원,(한의원/한의원),경기도 용인시 수지구 성복동 139번지,37.3157925,127.0746159,4269400045,4212,가맹
907,어울림한의원,(한의원/한의원),경기도 용인시 수지구 상현동 251-3번지,37.30566122,127.0848626,1429082457,4212,가맹
908,경희푸른솔한의원,(한의원/한의원),경기도 용인시 수지구 상현동 66-2번지,37.30946897,127.0859702,1349602681,4212,가맹
909,예울,(통신기기/통신기기),경기도 용인시 수지구 상현동 257-22번지,37.30785998,127.0846813,1245226213,3202,비가맹
910,양쌤영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 82-2번지,37.31495577,127.0775661,1279697327,7213,가맹
911,풍덕천토이공미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1027번지,37.3184103,127.0858421,3059702830,7213,가맹
912,상현채플린노래연습장,(노래방/노래방),경기도 용인시 수지구 상현동 254-1번지,37.30714857,127.084877,1420113484,8402,가맹
913,수선나라,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 죽전동 1328-3번지,37.32392895,127.1243004,4192701141,3504,가맹
914,조이플어학원,(외국어학원/외국어학원),경기도 용인시 수지구 풍덕천동 71-163번지,37.32802677,127.1011969,1739201864,7202,가맹
915,카이스트영어마스터학원,(외국어학원/외국어학원),경기도 용인시 수지구 풍덕천동 1049-3번지,37.31940047,127.0880375,7399200869,7202,가맹
916,광교쇼팽음악학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 상현동 1130-2번지,37.29774689,127.0746724,5919700132,7205,가맹
917,멍냥의민족 신봉점,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 신봉동 973번지,37.32709397,127.0691003,3951002375,8111,가맹
918,멍냥이 편의점,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 동천동 873-1번지,37.33597563,127.0928576,4122901498,8111,가맹
919,폴프렌즈,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 성복동 637-6번지,37.32185479,127.0468166,2022493794,8111,가맹
920,제이 바버샵,(이발소/이발소),경기도 용인시 수지구 풍덕천동 1195번지 수지푸르지오월드마크,37.32360868,127.1008139,5070543183,1601,비가맹
921,카페아델리나,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 925번지,37.32798892,127.0747955,5215100760,2301,비가맹
922,하츠케이크,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 349-10번지 한화포레나수지동천,37.34018557,127.0929929,7392000708,2301,가맹
923,봉평메밀,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 708번지,37.32445517,127.0952675,1420775686,2301,가맹
924,윈도우스토리,(커튼.카펫.수건/커튼.카펫.수건),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,1353217583,1201,가맹
925,싱싱청과,"(농산물,청과물/농산물,청과물)",경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,1519101931,2104,가맹
926,국가대표 푸줏간,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 동천동 884-5번지,37.33335532,127.0962808,5929501426,2102,가맹
927,파인HSC,(건강보조식품/건강보조식품),"경기도 용인시 수지구 상현2동 17-1 ,17-3상현프라자 114호,124호",,,1420585759,2201,가맹
928,유천샤브칼국수.냉면,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1091-16번지,37.3212228,127.0936934,1420816684,2301,가맹
929,피자스톰 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 729-9번지,37.32532717,127.0998793,4771701513,2301,비가맹
930,이삭토스트 용인상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 254-1번지,37.30714857,127.084877,6471202474,2301,가맹
931,스카프,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 1060번지 신정마을7단지아파트,37.32050868,127.0904919,8305300159,1106,가맹
932,씨유수지주공점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1065-1번지,37.32247523,127.0909327,2700601371,5202,가맹
933,지에스25 수지도서관점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1082-13번지,37.32101015,127.0947668,8790302900,5202,가맹
934,지에스25 죽전중앙점,(편의점/편의점),경기도 용인시 수지구 죽전동 1254-3번지,37.32846913,127.1150106,6910202074,5202,가맹
935,달아트랩,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 883-1번지,37.3317244,127.1098918,6620302864,7213,비가맹
936,하나안경콘택트,(안경.광학제품/안경.광학제품),경기도 용인시 수지구 동천동 196번지,37.34082233,127.0999777,1290998657,1403,가맹
937,바이글라스(by glass),(안경.광학제품/안경.광학제품),경기도 용인시 수지구 풍덕천동 945번지,37.32430858,127.1025484,6757900421,1403,가맹
938,센트유니크,(화장품/화장품),경기도 용인시 수지구 죽전동 811번지,37.33442747,127.1095617,5012651303,1501,가맹
939,갱스터도그,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 상현동 1157-1번지,37.29787463,127.0801552,7300401597,8111,가맹
940,버블냥,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 죽전동 301-1번지,37.3321373,127.1176446,5850201426,8111,가맹
941,헬로똘복(Hello똘복),"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 죽전동 1190-3번지,37.33140984,127.1269497,1420891591,8111,가맹
942,동성인테리어,(기타전문서비스/기타전문서비스),경기도 용인시 수지구 죽전동 501번지 동성1차아파트,37.33058311,127.1109475,1420483486,9511,가맹
943,지에스25 수지홈타운,(편의점/편의점),경기도 용인시 수지구 죽전동 1304번지 꽃메마을현대홈타운4차3단지아파트 단지내상가 106-1호,37.32228788,127.1184959,3630701821,5202,가맹
