시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,세븐피아노,(악기판매점/악기판매점),경기도 용인시 수지구 상현동 17-1번지,16928.0,37.31227222,127.0911347,1410118526,8104,970740924,계속사업자,X
용인시,교촌치킨,(치킨전문점/치킨전문점),"경기도 용인시 수지구 죽전동 1151번지 인현마을힐스테이트7차아파트 상가1동 101,102호",16866.0,37.33169391,127.1115851,7813901277,2309,921987922,계속사업자,X
용인시,미오미오_720,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 916번지,16865.0,37.33534179,127.1080217,5484001263,2502,919337957,,X
용인시,희망부부가족상담센터,(기타서비스/기타서비스),경기도 용인시 수지구 죽전동 1175-9번지,16875.0,37.33191974,127.1200614,4279400688,9602,993112523,,X
용인시,파스,(기타서비스/기타서비스),경기도 용인시 수지구 풍덕천동 707-5번지,16837.0,37.32431014,127.0950312,2460201690,9602,906173043,계속사업자,X
용인시,돈까스짱 상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 257-22번지,16930.0,37.30785998,127.0846813,4082821334,2301,900202046,,X
용인시,고급양식,(서양식전문점/서양식전문점),경기도 용인시 수지구 죽전동 589-24번지,16866.0,37.33330722,127.1115317,6972001776,2305,910976464,폐업자,X
용인시,지에스25 수지중앙점,(편의점/편의점),경기도 용인시 수지구 상현동 858번지,16930.0,37.30977017,127.0870406,3060993225,5202,918806804,,X
용인시,관성스터디센터,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1129번지,16942.0,37.30050496,127.074623,6571602197,7213,918350506,,X
용인시,경성찹쌀꽈배기 수지구청점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 718-3번지,16835.0,37.32345041,127.0966724,6995600597,2301,904577633,,X
용인시,육가원칙,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 성복동 139번지,16850.0,37.3157925,127.0746159,3732101877,2102,919885252,계속사업자,X
용인시,더뉴용인수지점,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 1065-2번지,16836.0,37.32131617,127.0920112,4948502632,2105,916507065,계속사업자,X
용인시,유주얼꽃작업실,(화원.화초/화원.화초),경기도 용인시 수지구 상현동 1220번지,16942.0,37.30030383,127.0713407,8779900985,8110,902535088,,X
용인시,오아스,(커피전문점/커피전문점),경기도 용인시 수지구 고기동 599번지,16800.0,37.36014735,127.0379591,1568802236,2502,917080021,계속사업자,X
용인시,파인슐레어학원,(외국어학원/외국어학원),경기도 용인시 수지구 죽전동 495-3번지,16872.0,37.32994973,127.11296,1359148439,7202,936199819,,X
